"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legs","19 Nov 2025, 23:37","20 Nov 2025, 00:28","","Leg Extension (Machine)",,"",1,"normal",103,10,,,
"Legs","19 Nov 2025, 23:37","20 Nov 2025, 00:28","","Seated Leg Curl (Machine)",,"",0,"normal",89,10,,,
"Legs","19 Nov 2025, 23:37","20 Nov 2025, 00:28","","Seated Leg Curl (Machine)",,"",1,"normal",82,10,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Pull Up (Weighted)",,"",0,"normal",25,9,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Pull Up (Weighted)",,"",1,"normal",25,8,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Iso-Lateral Row (Machine)",,"",0,"normal",115,12,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Iso-Lateral Row (Machine)",,"",1,"normal",115,10,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Iso-Lateral Row (Machine)",,"",2,"normal",105,12,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Shoulder Press (Machine Plates)",,"",0,"normal",65,12,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Shoulder Press (Machine Plates)",,"",1,"normal",65,8,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Shoulder Press (Machine Plates)",,"",2,"normal",65,7,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Preacher Curl (Machine)",,"",0,"normal",81,10,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Preacher Curl (Machine)",,"",1,"normal",81,6,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Preacher Curl (Machine)",,"",2,"normal",81,6,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Lat Pulldown (Cable)",,"",0,"normal",87,10,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Lat Pulldown (Cable)",,"",1,"normal",77,12,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Lat Pulldown (Cable)",,"",2,"normal",77,12,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",61,12,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",54,14,,,
"FB 2 - Pull","18 Nov 2025, 17:34","18 Nov 2025, 18:41","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",54,12,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Incline Bench Press (Dumbbell)",,"",0,"normal",52,11,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Incline Bench Press (Dumbbell)",,"",1,"normal",48,10,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Incline Bench Press (Dumbbell)",,"",2,"normal",48,9,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Shrug (Machine)",,"",0,"normal",100,15,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Shrug (Machine)",,"",1,"normal",100,15,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Shrug (Machine)",,"",2,"normal",100,12,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Flat iso-Lateral Press",,"",0,"normal",88,8,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Flat iso-Lateral Press",,"",1,"normal",78,9,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Flat iso-Lateral Press",,"",2,"normal",78,8,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Skullcrusher (Barbell)",,"",0,"normal",30,11,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Skullcrusher (Barbell)",,"",1,"normal",25,12,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Skullcrusher (Barbell)",,"",2,"normal",25,19,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",73,12,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",63,12,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Lateral Raise (Cable)",,"",0,"normal",7.5,8,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Lateral Raise (Cable)",,"",1,"normal",6.25,12,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Lateral Raise (Cable)",,"",2,"normal",6.25,10,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Triceps Pushdown",,"",0,"normal",35,8,,,
"FB 1 - Push","17 Nov 2025, 17:24","17 Nov 2025, 18:46","","Triceps Pushdown",,"",1,"normal",31.5,12,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Shoulder Press (Machine Plates)",,"",0,"normal",65,12,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Shoulder Press (Machine Plates)",,"",1,"normal",65,10,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Shoulder Press (Machine Plates)",,"",2,"normal",65,7,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Preacher Curl (Machine)",,"",0,"normal",95,8,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Preacher Curl (Machine)",,"",1,"normal",81,9,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Preacher Curl (Machine)",,"",2,"normal",74,10,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Triceps Extension (Cable)",,"Tried 3 grips, V bar best",0,"normal",24.5,9,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Triceps Extension (Cable)",,"Tried 3 grips, V bar best",1,"normal",17.5,8,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Triceps Extension (Cable)",,"Tried 3 grips, V bar best",2,"normal",21,10,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Triceps Extension (Cable)",,"Tried 3 grips, V bar best",3,"normal",21,9,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",61,12,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",54,14,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",54,12,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Hammer Curl (Dumbbell)",,"",0,"normal",32,10,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Hammer Curl (Dumbbell)",,"",1,"normal",32,8,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Triceps Pushdown",,"",0,"normal",35,8,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Triceps Pushdown",,"",1,"normal",31.5,12,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Triceps Pushdown",,"",2,"normal",31.5,12,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Lateral Raise (Cable)",,"",0,"normal",7.5,8,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Lateral Raise (Cable)",,"",1,"normal",6.25,12,,,
"sharms after dark","16 Nov 2025, 07:17","16 Nov 2025, 08:48","","Lateral Raise (Cable)",,"",2,"normal",6.25,10,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Incline Bench Press (Smith Machine)",,"",0,"normal",70,7,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Incline Bench Press (Smith Machine)",,"",1,"normal",65,7,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Incline Bench Press (Smith Machine)",,"",2,"normal",60,10,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Seated Row (Machine)",,"",0,"normal",89,10,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Seated Row (Machine)",,"",1,"normal",89,10,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Seated Row (Machine)",,"",2,"normal",82,12,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Flat iso-Lateral Press",,"",0,"normal",78,10,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Flat iso-Lateral Press",,"",1,"normal",78,9,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Flat iso-Lateral Press",,"",2,"normal",68,10,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Lat Pulldown (Cable)",,"",0,"normal",87,8,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Lat Pulldown (Cable)",,"",1,"normal",77,11,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Lat Pulldown (Cable)",,"",2,"normal",77,10,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Butterfly (Pec Deck)",,"",0,"normal",68,10,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Butterfly (Pec Deck)",,"",1,"normal",61,8,,,
"FB 3 - Upper","14 Nov 2025, 17:28","14 Nov 2025, 18:38","","Butterfly (Pec Deck)",,"",2,"normal",61,12,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Romanian Deadlift (Barbell)",,"",0,"normal",90,8,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Romanian Deadlift (Barbell)",,"",1,"normal",90,8,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Romanian Deadlift (Barbell)",,"",2,"normal",80,10,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Squat (Smith Machine)",,"",0,"normal",60,8,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Squat (Smith Machine)",,"",1,"normal",60,9,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Squat (Smith Machine)",,"",2,"normal",60,6,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Plate Loaded Hip Thrust",,"",0,"normal",60,12,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Plate Loaded Hip Thrust",,"",1,"normal",100,12,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Leg Extension (Machine)",,"",0,"normal",103,10,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Leg Extension (Machine)",,"",1,"normal",103,8,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Seated Leg Curl (Machine)",,"",0,"normal",89,12,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Seated Leg Curl (Machine)",,"",1,"normal",89,10,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Standing Calf Raise (Machine)",,"",0,"normal",105,10,,,
"Legs","12 Nov 2025, 23:53","13 Nov 2025, 00:52","","Standing Calf Raise (Machine)",,"",1,"normal",105,10,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Pull Up (Weighted)",,"",0,"normal",25,8,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Pull Up (Weighted)",,"",1,"normal",25,8,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Iso-Lateral Row (Machine)",,"",0,"normal",115,12,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Iso-Lateral Row (Machine)",,"",1,"normal",115,10,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Iso-Lateral Row (Machine)",,"",2,"normal",105,12,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Seated Shoulder Press (Machine)",,"Back to normal grip",0,"normal",46,10,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Seated Shoulder Press (Machine)",,"Back to normal grip",1,"normal",46,8,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Preacher Curl (Machine)",,"",0,"normal",81,10,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Preacher Curl (Machine)",,"",1,"normal",74,11,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Preacher Curl (Machine)",,"",2,"normal",74,8,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Lat Pulldown (Cable)",,"",0,"normal",87,8,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Lat Pulldown (Cable)",,"",1,"normal",77,12,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Lat Pulldown (Cable)",,"",2,"normal",77,10,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",61,10,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",54,10,,,
"FB 2 - Pull","11 Nov 2025, 17:32","11 Nov 2025, 18:48","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",47,12,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Incline Bench Press (Dumbbell)",,"",0,"normal",52,11,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Incline Bench Press (Dumbbell)",,"",1,"normal",48,9,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Incline Bench Press (Dumbbell)",,"",2,"normal",48,9,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Shrug (Machine)",,"",0,"normal",100,15,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Shrug (Machine)",,"",1,"normal",100,15,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Shrug (Machine)",,"",2,"normal",100,12,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Flat iso-Lateral Press",,"",0,"normal",78,11,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Flat iso-Lateral Press",,"",1,"normal",78,8,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Flat iso-Lateral Press",,"",2,"normal",68,9,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Skullcrusher (Barbell)",,"",0,"normal",30,10,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Skullcrusher (Barbell)",,"",1,"normal",25,10,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Skullcrusher (Barbell)",,"",2,"normal",25,12,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Lateral Raise (Cable)",,"",0,"normal",7.5,10,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Lateral Raise (Cable)",,"",1,"normal",6.25,12,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Lateral Raise (Cable)",,"",2,"normal",6.25,10,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",73,12,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",73,8,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Triceps Pushdown",,"",0,"normal",31.5,12,,,
"FB 1 - Push","10 Nov 2025, 17:27","10 Nov 2025, 18:49","","Triceps Pushdown",,"",1,"normal",31.5,12,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Incline Bench Press (Smith Machine)",,"",0,"normal",70,8,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Incline Bench Press (Smith Machine)",,"",1,"normal",65,8,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Incline Bench Press (Smith Machine)",,"",2,"normal",60,11,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Lat Pulldown (Machine)",,"",0,"normal",103,12,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Lat Pulldown (Machine)",,"",1,"normal",103,10,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Lat Pulldown (Machine)",,"",2,"normal",103,10,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Shoulder Press (Machine Plates)",,"",0,"normal",65,11,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Shoulder Press (Machine Plates)",,"",1,"normal",65,9,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Seated Row (Machine)",,"",0,"normal",89,10,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Seated Row (Machine)",,"",1,"normal",89,10,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Seated Row (Machine)",,"",2,"normal",82,10,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Butterfly (Pec Deck)",,"",0,"normal",68,10,,,
"FB3 - Upper","6 Nov 2025, 17:28","6 Nov 2025, 18:31","","Butterfly (Pec Deck)",,"",1,"normal",68,8,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Incline Bench Press (Smith Machine)",,"",0,"normal",70,8,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Incline Bench Press (Smith Machine)",,"",1,"normal",65,9,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Incline Bench Press (Smith Machine)",,"",2,"normal",60,10,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Lat Pulldown (Cable)",,"",0,"normal",77,12,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Lat Pulldown (Cable)",,"",1,"normal",77,12,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Lat Pulldown (Cable)",,"",2,"normal",77,10,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Seated Shoulder Press (Machine)",,"",0,"normal",46,10,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Seated Shoulder Press (Machine)",,"",1,"normal",46,10,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Seated Row (Machine)",,"",0,"normal",89,10,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Seated Row (Machine)",,"",1,"normal",89,10,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Seated Row (Machine)",,"",2,"normal",82,12,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Flat iso-Lateral Press",,"",0,"normal",78,11,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Flat iso-Lateral Press",,"",1,"normal",78,8,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Flat iso-Lateral Press",,"",2,"normal",68,10,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Lateral Raise (Cable)",,"",0,"normal",7.5,10,,,
"FB3 - Upper","1 Nov 2025, 20:31","1 Nov 2025, 21:55","","Lateral Raise (Cable)",,"",1,"normal",6.25,10,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Romanian Deadlift (Barbell)",,"",0,"normal",80,12,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Romanian Deadlift (Barbell)",,"",1,"normal",80,10,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Squat (Smith Machine)",,"",0,"normal",70,6,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Squat (Smith Machine)",,"",1,"normal",60,8,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Squat (Smith Machine)",,"",2,"normal",60,6,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Seated Shoulder Press (Machine)",,"",0,"normal",46,11,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Seated Shoulder Press (Machine)",,"",1,"normal",46,10,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Seated Shoulder Press (Machine)",,"",2,"normal",46,7,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Leg Extension (Machine)",,"",0,"normal",103,10,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Leg Extension (Machine)",,"",1,"normal",103,10,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Seated Leg Curl (Machine)",,"",0,"normal",89,12,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Seated Leg Curl (Machine)",,"",1,"normal",89,10,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Triceps Extension (Cable)",,"",0,"normal",31.5,12,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Triceps Extension (Cable)",,"",1,"normal",31.5,10,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Triceps Extension (Cable)",,"",2,"normal",28,12,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Preacher Curl (Machine)",,"",0,"normal",81,8,,,
"Legs + Sharms","31 Oct 2025, 02:36","31 Oct 2025, 03:44","","Preacher Curl (Machine)",,"",1,"normal",74,11,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Pull Up (Weighted)",,"",0,"normal",25,10,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Pull Up (Weighted)",,"",1,"normal",25,8,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Iso-Lateral Row (Machine)",,"",0,"normal",115,12,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Iso-Lateral Row (Machine)",,"",1,"normal",115,10,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Iso-Lateral Row (Machine)",,"",2,"normal",105,12,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Shoulder Press (Machine Plates)",,"",0,"normal",65,11,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Shoulder Press (Machine Plates)",,"",1,"normal",65,9,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Shoulder Press (Machine Plates)",,"",2,"normal",55,11,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Lying Leg Curl (Machine)",,"",0,"normal",53,12,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Lying Leg Curl (Machine)",,"",1,"normal",53,10,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Preacher Curl (Machine)",,"",0,"normal",81,8,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Preacher Curl (Machine)",,"",1,"normal",74,11,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Preacher Curl (Machine)",,"",2,"normal",74,11,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Hammer Strength Pulldown (Plate Loaded)",,"",0,"normal",63,10,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Hammer Strength Pulldown (Plate Loaded)",,"",1,"normal",63,10,,,
"FB 2 - Pull","29 Oct 2025, 02:53","29 Oct 2025, 04:12","","Hammer Strength Pulldown (Plate Loaded)",,"",2,"normal",63,10,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Incline Bench Press (Barbell)",,"",0,"normal",60,12,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Incline Bench Press (Barbell)",,"",1,"normal",60,9,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Incline Bench Press (Barbell)",,"",2,"normal",60,9,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Leg Extension (Machine)",,"",0,"normal",103,12,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Leg Extension (Machine)",,"",1,"normal",103,12,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Leg Extension (Machine)",,"",2,"normal",96,10,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Shrug (Machine)",,"",0,"normal",100,15,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Shrug (Machine)",,"",1,"normal",100,15,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Flat iso-Lateral Press",,"",0,"normal",78,10,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Flat iso-Lateral Press",,"",1,"normal",78,8,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Flat iso-Lateral Press",,"",2,"normal",68,10,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Skullcrusher (Barbell)",,"",0,"normal",30,10,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Skullcrusher (Barbell)",,"",1,"normal",30,9,,,
"FB 1 - Push","28 Oct 2025, 02:38","28 Oct 2025, 04:11","","Skullcrusher (Barbell)",,"",2,"normal",25,10,,,
